,area,Eccentridity,Extent,Contour Perimeter,Solidity,Equivalent Diameter,Perimeter Area Ratio
106,837672.0,0.6942790231598753,0.5420653399200431,4158.57513988018,0.9815684645503904,1032.7425215983862,0.004964443290309549
107,563557.5,0.737354592995209,0.5286640844350344,3516.2938327789307,0.9717564149209311,847.0795090970425,0.006239458853407027
108,503455.0,0.6856610340173501,0.5857022365703982,3120.9486013650894,0.9886011074892982,800.6365061590942,0.006199061686476625
109,813712.0,0.6941028705148602,0.5545263731770479,4110.124348521233,0.9820453807617529,1017.8655591115846,0.005051079925724621
110,699807.0,0.7268446712861144,0.4981506395882717,3976.207615375519,0.972112134888586,943.9395881530131,0.005681863164237452
111,792696.5,0.6857723625532156,0.560572030677081,4000.970018386841,0.9837299750436519,1004.6355213574508,0.005047291136502862
112,718800.5,0.7103956095874634,0.5468059646539027,3858.6268779039383,0.9815649449918442,956.6635884026356,0.005368147181177446
113,850157.5,0.6831178594581396,0.553812455214644,4154.935531258583,0.9794390466869699,1040.4105671575928,0.004887253869146109
114,748544.0,0.7412679911990754,0.4873523705353074,4145.403576493263,0.9591756059525617,976.2560226570885,0.005537955786825174
115,839725.5,0.7050129458858737,0.5284240327780341,4224.959916949272,0.9766623516645324,1034.0075982905091,0.005031358362880813
116,738846.0,0.742336730808614,0.515798666742063,4040.266481399536,0.9811484618387819,969.911307630443,0.005468347235282503
117,721664.5,0.7136673715794297,0.5552649275665628,3882.401485681534,0.9815266162255677,958.5675664404304,0.005379787263585134
118,715888.0,0.749236704648841,0.498887780075932,4029.9477244615555,0.967046386314423,954.7234736830169,0.0056292991703472545
119,607005.5,0.7396316232534517,0.5178653391688636,3699.38214802742,0.9830876446275638,879.1265019732598,0.006094478794718368
120,519543.0,0.766621097499097,0.4525655599545294,3558.24209523201,0.9649382174915169,813.3281581196735,0.006848792294828358
121,433977.5,0.7402655512246992,0.619147045060263,3202.917073249817,0.9609850829224762,743.3419902879859,0.007380375879509461
122,937057.0,0.06421236348214615,0.684546338484286,3839.6045805215836,0.976091382429028,1092.290267314919,0.004097514431375662
123,916889.5,0.03259845259479321,0.6882314748093437,3788.273624420166,0.9680131800795407,1080.4721049395264,0.004131657767288388
124,856165.0,0.08509041906704123,0.7180182824555519,3708.231993198395,0.9613906485722001,1044.0800423426265,0.0043312118495831935
125,902649.0,0.06559070527102219,0.7084434084434085,3691.2370500564575,0.9816587893169653,1072.0486937707867,0.0040893382145844705
126,886451.5,0.04025620237030383,0.7112979390087824,3845.6705969572067,0.9523165710000784,1062.3865136050072,0.004338275243436563
127,887827.0,0.03573642222655147,0.6993693421181156,3752.2908729314804,0.9642972156465988,1063.21044261406,0.004226376166676031
128,868492.5,0.057696015167448544,0.6918527953962116,3663.1365469694138,0.9765738323179577,1051.5697767176,0.004217810225153831
129,790744.0,0.04848631312898488,0.679828603656272,3526.5162678956985,0.9661724070307828,1003.3974937989738,0.004459744579656246
130,894640.0,0.011585049338151123,0.6865105857255769,3817.43805706501,0.9624152034579132,1067.2820743842117,0.004267010257829976
131,743083.0,0.12955551211711228,0.7276417151625358,3413.212659716606,0.9655074292240617,972.6883676802345,0.004593312805859649
132,915559.5,0.1143861967920858,0.7212116987035575,3701.5629589557648,0.9887075446279845,1079.688177650359,0.004042951833229588
133,817180.5,0.08552131899582055,0.6866272538371633,3621.5284591913223,0.9649608816637116,1020.032611138709,0.004431736267802918
134,947046.5,0.17172215183885808,0.714973312496697,3896.661369562149,0.9675641822670642,1098.0970150688095,0.004114540700548652
135,856391.5,0.038895341300140385,0.7405092132227689,3649.0532805919647,0.9689950197642323,1044.2181398419887,0.0042609639173111415
136,835225.0,0.05327376075809058,0.7215099770474781,3654.5507521629333,0.9643182894022837,1031.2329992544974,0.0043755284530071934
137,799966.5,0.05702148373253342,0.7101962709583257,3594.935531258583,0.9592309763042041,1009.2318773519698,0.004493857594359993
138,992520.5,0.12731878362354399,0.7829943452014679,3930.7690113782883,0.9690770720124118,1124.151390854593,0.003960390754023003
139,918360.5,0.055401266348803595,0.7083901249995179,3759.1121550798416,0.9801883293442094,1081.3384784251211,0.0040932859754746
140,810230.0,0.1327734590891365,0.7130078188594233,3640.491878271103,0.9562103277985259,1015.6854219347499,0.0044931585824656
141,810721.5,0.12876430088757929,0.7141171589689926,3638.533512234688,0.9561099727279428,1015.9934416948803,0.004488019020384543
142,922058.5,0.07638415822456422,0.6943284793664993,3836.959912419319,0.969985992902299,1083.5134262016263,0.00416129769685906
143,803767.5,0.08530444651622172,0.7167075950179764,3557.621823787689,0.9662972476005394,1011.62669289265,0.004426182725461889
144,766295.0,0.053440323337695175,0.6933340692270944,3452.8350254297256,0.9722581709297604,987.7636847611029,0.004505882232599359
145,1003892.5,0.13554163383846676,0.7275226505531649,3888.3081154823303,0.9848576635085388,1130.5731421111348,0.0038732315616286906
146,871689.0,0.03975447229022739,0.7034628855496554,3680.7862545251846,0.9763202666574077,1053.5031587568446,0.00422259114721556
147,816709.0,0.11703403427458696,0.6849384803372742,3599.6045826673508,0.9653194460614348,1019.7382974769115,0.004407450612969064
148,773389.0,0.043975997829902524,0.6763166018236497,3543.2370513677597,0.9651515917303277,992.3252784562039,0.0045814422643298
149,713006.0,0.09079075236323486,0.7252850763424782,3327.6491750478745,0.9729726041604122,952.7997873810842,0.004667070368338941
150,627486.5,0.09689717402004133,0.7397720627764626,3160.328322172165,0.962107482367372,893.8347865167593,0.005036488151015464
151,821207.0,0.0871058103486659,0.7438469202898551,3511.624786257744,0.9872922670379201,1022.5425305645379,0.0042761749306298455
152,653490.0,0.11836889060382086,0.7486338797814208,3215.198385000229,0.9612691594833926,912.1673695594365,0.004920042211816905
153,581348.0,0.06408070136549816,0.7481571090291362,3033.4338846206665,0.963746048271186,860.3460134461584,0.005217931229866907
154,921534.5,0.01620366543724875,0.7381706868695446,3792.651264309883,0.9701772468000615,1083.205505542575,0.004115582503215976
155,867821.5,0.06304182691479243,0.6891886311312087,3705.018795132637,0.9712596852157972,1051.163475188986,0.004269332800734525
156,822767.5,0.04208536859995839,0.6924498273856714,3632.3325012922287,0.9631116477550407,1023.5136135503465,0.004414773920083412
157,783465.0,0.06142808860663693,0.7257551293773048,3472.6096311807632,0.9721169272536191,998.7685517255408,0.004432373662104578
158,992582.0,0.13580723757849622,0.6797761889108043,4067.937620997429,0.9646092950527648,1124.1862184675265,0.004098339100444526
159,870527.0,0.1733028876356193,0.7242586251077411,3667.3547996282578,0.968931164612459,1052.8007414319516,0.0042127984538426234
160,809000.5,0.08480430024465394,0.7531541218637993,3530.519226551056,0.9718068087698003,1014.9144931029998,0.004364050734889603
161,977651.0,0.11311524762266348,0.6834005793503001,3915.2025586366653,0.9755277638220413,1115.698845634375,0.0040047036812079825
162,820443.0,0.0757041801893667,0.6993629856563089,3604.8451327085495,0.9677471863493934,1022.0667648452087,0.004393778888610847
163,766579.0,0.08198709153855341,0.7074496507413843,3520.634020090103,0.9568470862546511,987.9467075523539,0.004592656490838
164,879961.0,0.007471580461951723,0.6842583282983685,3753.923341870308,0.9645554024621368,1058.4900297238037,0.004266011041251042
165,709704.5,0.18594444941801375,0.7252687677560448,3377.6319288015366,0.959737138900684,950.591307806092,0.004759208838046732
166,958822.5,0.0552105566639255,0.6686489257097429,3911.6462070941925,0.9742799383620836,1104.903038000091,0.00407963539351047
167,929324.0,0.05127903552424385,0.7357765159312523,3761.7223304510117,0.9794962464856091,1087.7739042059522,0.004047804996374796
168,860488.0,0.020162508552128575,0.7132071562073924,3595.7568222284317,0.9800557859405307,1046.7126393476246,0.004178741391197125
169,865908.5,0.06478029612979824,0.7044459630411526,3705.788345336914,0.9617230433642983,1050.0042591924605,0.004279653503039772
170,863239.5,0.06874402359118427,0.704705440563608,3716.81778216362,0.9608482280997402,1048.3847900353235,0.004305662312908087
171,806663.0,0.047216440517592544,0.6821166796889534,3610.8350301980972,0.9628646866577383,1013.4472018189703,0.004476262119618846
172,904430.0,0.059348704676447754,0.7076717713742023,3750.2076078653336,0.9749474624880278,1073.1057922892892,0.0041464874096008904
173,766856.5,0.08342332145139604,0.7144874293764255,3448.5680025815964,0.9711316053580531,988.1255086967446,0.004497018676351568
174,762058.5,0.11683556250051688,0.7495765512682806,3436.8034994602203,0.96912456109785,985.0294501189094,0.004509894580875642
175,826802.5,0.004380775966900888,0.7189837037810011,3561.4309161901474,0.9756725724494877,1026.020291556602,0.004307474779273342
176,887488.5,0.05443158566858511,0.7178004691038499,3723.7639620304108,0.9723285406501593,1063.0077392463766,0.00419584474844509
177,847927.5,0.12271568171672007,0.7124142068211091,3711.8472241163254,0.9550260289370598,1039.0451501587527,0.004377552590423503
178,868908.5,0.08991951341963503,0.7008112199673996,3674.9111446142197,0.9767681196076778,1051.8215927411422,0.004229341921058684
179,861942.0,0.10018888699313072,0.7448211142478658,3631.4725482463837,0.9749438408133072,1047.5966015924812,0.004213128665555668
180,821122.0,0.007737187127864955,0.6969091029455948,3594.5019878149033,0.9692775233621969,1022.4896094591995,0.004377549240934846
181,967133.5,0.040811323170521406,0.6799369651156822,3931.8716048002243,0.9726826545441745,1109.6813133679977,0.004065490032968793
182,844689.0,0.07309673827163127,0.7175864925135393,3595.923344016075,0.9774089127384757,1037.0590329401698,0.0042570973979962744
183,779990.5,0.05964113583217176,0.6970648742944366,3487.774070262909,0.9730438617337732,996.5514282352677,0.00447155967958957
184,843826.0,0.10080773510671244,0.7420324978763294,3591.4725477695465,0.9744444290472033,1036.5291274613046,0.004256176685441722
185,855966.0,0.044921488960876735,0.6940480582504591,3723.1294050216675,0.9578822798727622,1043.9586965722247,0.004349623004911022
186,753001.0,0.14318603923287518,0.7242316230076443,3467.2227635383606,0.9608465135864538,979.158133513235,0.004604539387780841
187,893382.0,0.030720649653672206,0.7067929119916708,3731.2959266901016,0.978798302023537,1066.5314298953356,0.004176596267543001
188,858925.0,0.013534696527802459,0.71406540711933,3698.776157140732,0.9685607497923727,1045.7615770153584,0.0043062853650094384
189,844215.0,0.0938381553235637,0.719111220900023,3687.2126607894897,0.9578619702537063,1036.7680175712383,0.004367622774754641
190,884581.0,0.08354248045002818,0.7241582277962882,3683.756816267967,0.9751580697276147,1061.2650515876678,0.004164408704536913
191,805080.0,0.16293341502784264,0.7165578734319622,3584.099966287613,0.960910351198721,1012.4523162477257,0.004451855674327536
192,824491.0,0.09663850589129969,0.7557384502288781,3572.9040038585663,0.9691411282359911,1024.585060147882,0.004333466349370176
193,885635.0,0.08325745583132856,0.7243510051854154,3684.2420967817307,0.9754194325036648,1061.8971250556835,0.004160000560932812
194,324121.5,0.6077432571017676,0.7465657030980076,2377.103803038597,0.9956349785358286,642.4050989047939,0.0073339898866276905
195,306706.5,0.6242598737544286,0.7882398747889376,2287.8245896101,0.9954302702404463,624.9086688687518,0.007459328672884662
196,299576.0,0.6402306956993653,0.7970775031063503,2271.8418320417404,0.9949170808335257,617.6018214461329,0.00758352415427718
197,322589.5,0.6445706920487939,0.8057687023854128,2354.51088142395,0.9952595595540006,640.8850974366184,0.007298783380810443
198,276847.5,0.6396574214217056,0.8157641172518653,2171.859073281288,0.9955964642250927,593.7113649418108,0.00784496545311512
199,273707.5,0.632136948440018,0.8172812779934309,2153.0306516885757,0.9964903530217004,590.3348309989844,0.007866173384684656
200,249300.5,0.6100127707320477,0.7495730478968099,2058.912897348404,0.9950785024757168,563.3997294304005,0.008258759598750921
201,212886.5,0.6295933172869947,0.7570643669985775,1909.716941356659,0.9951780588823755,520.6299168701912,0.008970587338119885
202,299112.5,0.5954110860713845,0.7460299447048054,2264.1921175718307,0.995213790671134,617.123863843067,0.00756970075664451
203,232033.0,0.6561146306733956,0.7361032682143787,2015.983967781067,0.9953414350610632,543.5380311289487,0.00868835022510189
204,317716.0,0.5797947531342511,0.7534153345616919,2314.2337441444397,0.9964356559851342,636.025608914513,0.007283969784790315
205,259758.5,0.6441549044202677,0.7559469763110412,2127.256045103073,0.9945650093039996,575.0954653630027,0.008189360675793374
206,227403.0,0.5925909755582308,0.8042717086834734,1938.70474588871,0.9958048878748998,538.0878108556356,0.00852541411453987
207,316403.5,0.696571197203069,0.7863379028570292,2384.084473133087,0.9944229330751969,634.7105232250462,0.007534949749712273
208,334877.0,0.6697265222254393,0.8067459093799988,2422.410374045372,0.9965494819759163,652.9767522831705,0.0072337317105844
209,411061.0,0.6297311436423828,0.7388771453017263,2661.6551020145416,0.9964040242931369,723.4494595328555,0.006475085454505637
210,416823.5,0.6122265981714962,0.8166300627523662,2626.334253191948,0.9966977878047701,728.5026859078264,0.006300830575032233
211,459125.0,0.6720331098166622,0.8154973357015985,2830.9200387001038,0.9953454794568064,764.5757686302461,0.006165902616281195
212,326701.0,0.6453090278145406,0.8056943451133197,2364.7535203695297,0.9958149685741632,644.9563027868805,0.007238280630820015
213,448663.5,0.6988099742357993,0.7669605753270574,2864.6429096460342,0.9957079211491409,755.8148652145476,0.006384836095751124
214,396654.5,0.6442523320114072,0.7365914577530176,2694.843919634819,0.9944418189818024,710.6589864324194,0.006793932552472792
215,444826.5,0.6931113522849672,0.7853131532116829,2827.38807451725,0.9948504793918533,752.576036255564,0.006356159254264865
216,419448.5,0.6818309140228582,0.722561679374059,2751.4124606847763,0.9943673257480303,730.7930056998678,0.0065595954227629285
217,429299.0,0.6816140569826123,0.7918775639701325,2766.2926214933395,0.9946594563535093,739.3243289079974,0.006443743455012333
218,382900.5,0.6249448485086931,0.7981932796758034,2539.422563791275,0.9953184481994481,698.2292304815562,0.006632069072229666
219,378552.5,0.6225624238250408,0.7767967988508695,2520.677399992943,0.9962864854124146,694.253565175115,0.006658726068360248
220,354721.5,0.6607276474058548,0.818267693649179,2470.9961606264114,0.994642937257453,672.0457135997327,0.006966017454894647
221,415663.0,0.6545391140708289,0.7944401441090183,2686.4347569942474,0.9953758914160644,727.4878479282331,0.006463011518932999
222,433528.5,0.6910676484352011,0.7805586163685074,2784.476387500763,0.9906426414486424,742.9573540720343,0.006422822000170146
223,414067.5,0.6707062316711865,0.820437653930821,2685.2804304361343,0.9962742050354173,726.090294102343,0.006485127256875109
224,334321.5,0.6028083386222797,0.7969029333104504,2358.309866786003,0.9964873323397914,652.4349426994056,0.007054017964103425
225,339561.5,0.574396967232551,0.7946081735044415,2356.3098680973053,0.9966100849239764,657.5280447780071,0.006939272762363534
226,241729.5,0.4975106235423066,0.7911860778717499,1946.4864916801453,0.9961879956893444,554.7788374920754,0.008052333255478314
227,260082.0,0.628141580830586,0.7960126220040339,2105.616432905197,0.9953329774226325,575.4534623006543,0.008095971397117822
228,229749.5,0.6026785183634471,0.7851999316473001,1957.3737939596176,0.9960699049667037,540.8568653378926,0.008519599798735657
229,241974.0,0.607133040216377,0.8088690995517314,2001.6753112077713,0.9942659207501351,555.0593352045764,0.008272274340250487
230,242276.5,0.4487153467267575,0.788632242986091,1925.1139062643051,0.9960982709460974,555.4061761990306,0.007945937415573963
231,219349.5,0.5313947084435648,0.7908020160359944,1866.8885153532028,0.9968913824485817,528.4737056068974,0.008511022433847366
232,275565.0,0.6846358995486514,0.8262323099064524,2203.533175110817,0.9958099120244142,592.3345804061629,0.007996418903383292
233,264360.5,0.6716343821942016,0.7560588120895966,2165.7413268089294,0.9946516317884582,580.1674264089289,0.008192378690496233
