,area,Eccentridity,Extent,Contour Perimeter,Solidity,Equivalent Diameter,Perimeter Area Ratio,Label
21,619522.0,0.7160159624738669,0.5050367371627807,3678.8451347351074,0.97178549636162,888.1440813479632,0.005938199345196954,1081.jpg
22,815715.0,0.7303285090319256,0.5269589080387372,4213.805588126183,0.9727731096445514,1019.1175571216714,0.005165781661641851,1082.jpg
23,625900.0,0.7399553563747202,0.4906895210857731,3799.5558075904846,0.9607355559648799,892.7041117020457,0.0060705477034518045,1083.jpg
24,661352.0,0.7181257480514102,0.5023371691162508,3825.6146849393845,0.9769028572863497,917.6380110859017,0.0057845363512008495,1084.jpg
25,889521.5,0.7066002083649293,0.540085913782635,4325.185318112373,0.980194921291534,1064.2245767187203,0.004862372992797109,1085.jpg
26,748705.0,0.7125520458435891,0.5244177999674999,4028.6685044765472,0.9832383086102708,976.3610056433737,0.005380848938469153,1086.jpg
27,838373.0,0.7190847277866748,0.5221510275819717,4242.0309871435165,0.9736375429260934,1033.1745529378145,0.005059837312441498,1087.jpg
28,2.5,0.8394781812299541,0.20833333333333334,8.242640614509583,0.8333333333333334,1.7841241161527712,3.297056245803833,1088.jpg
29,811689.0,0.7094106517972184,0.5642865783205903,4029.8400826454163,0.987097750999181,1016.5994947994709,0.0049647587717037145,1089.jpg
30,718031.0,0.7307403979345757,0.5227366045428072,3949.3304119110107,0.9830015161938401,956.1513810823752,0.005500222708923446,1090.jpg
31,501281.5,0.772015537061858,0.5417151162790698,3408.0440559387207,0.9740562692248651,798.9063955459109,0.0067986631382540965,1091.jpg
32,751038.5,0.7230743977881167,0.5226848198117318,3999.1954181194305,0.9820590538980254,977.8813413797093,0.005324887363456641,1092.jpg
33,579873.5,0.7033247106679236,0.5563424401513581,3492.4115846157074,0.981573704336286,859.2542529100367,0.006022712858262547,1093.jpg
34,743763.0,0.7358750100176603,0.52971516600538,4029.6146820783615,0.985570179652224,973.133322577569,0.005417874621456514,1094.jpg
35,460034.5,0.7602484062804984,0.4426473135247479,3346.5192263126373,0.9634553199688366,765.332684093962,0.007274496209116137,1095.jpg
36,708081.0,0.7060104246413731,0.5312732593037215,3945.4725471735,0.9804561230303983,949.5034123559634,0.005572063855933855,1096.jpg
37,615301.0,0.7354481076601184,0.5229429922523313,3712.0999672412872,0.9656726150726608,885.1133063710489,0.006032982178220557,1097.jpg
38,820019.5,0.7191092179570973,0.5240561621467897,4162.048233509064,0.9875868107304777,1021.8029432595876,0.005075547878445651,1098.jpg
39,747372.0,0.7523630594233072,0.5039636193954368,4055.805590391159,0.9770903345620415,975.4914582034064,0.005426756140705243,1099.jpg
40,792422.5,0.6628046363409662,0.5627980724500268,4045.087770819664,0.9814691646106437,1004.4618773940101,0.0051047108970526,1100.jpg
41,686532.5,0.6822423386469798,0.5560705613252401,3807.7151901721954,0.9677377294127597,934.9440238569864,0.005546299978766039,1101.jpg
42,799370.0,0.7322124194593171,0.5058615441569659,4258.315258979797,0.973316798259312,1008.8555371682048,0.005327089156435439,1102.jpg
43,776729.0,0.7076557821424743,0.5503630333103522,4058.006602883339,0.9745701518137156,994.4657250718087,0.005224481901516924,1103.jpg
44,509847.5,0.7505283154429401,0.5261453792682121,3472.529332280159,0.9636755751414522,805.7034186252165,0.006810917641608832,1104.jpg
45,432918.0,0.72952591649744,0.655810169861254,3140.9931948184967,0.960535161580191,742.4340490761838,0.007255399855904575,1105.jpg
46,457445.5,0.7145268674661281,0.5339747630387076,3154.9902304410934,0.9811131974910536,763.1760610508882,0.006896975116032606,1106.jpg
47,837672.0,0.6942790231598753,0.5420653399200431,4158.57513988018,0.9815684645503904,1032.7425215983862,0.004964443290309549,1107.jpg
48,563557.5,0.737354592995209,0.5286640844350344,3516.2938327789307,0.9717564149209311,847.0795090970425,0.006239458853407027,1108.jpg
49,503455.0,0.6856610340173501,0.5857022365703982,3120.9486013650894,0.9886011074892982,800.6365061590942,0.006199061686476625,1109.jpg
50,813712.0,0.6941028705148602,0.5545263731770479,4110.124348521233,0.9820453807617529,1017.8655591115846,0.005051079925724621,1110.jpg
51,699807.0,0.7268446712861144,0.4981506395882717,3976.207615375519,0.972112134888586,943.9395881530131,0.005681863164237452,1111.jpg
52,792696.5,0.6857723625532156,0.560572030677081,4000.970018386841,0.9837299750436519,1004.6355213574508,0.005047291136502862,1112.jpg
53,937057.0,0.06421236348214615,0.684546338484286,3839.6045805215836,0.976091382429028,1092.290267314919,0.004097514431375662,1123.jpg
54,916889.5,0.03259845259479321,0.6882314748093437,3788.273624420166,0.9680131800795407,1080.4721049395264,0.004131657767288388,1124.jpg
55,856165.0,0.08509041906704123,0.7180182824555519,3708.231993198395,0.9613906485722001,1044.0800423426265,0.0043312118495831935,1125.jpg
56,902649.0,0.06559070527102219,0.7084434084434085,3691.2370500564575,0.9816587893169653,1072.0486937707867,0.0040893382145844705,1126.jpg
57,886451.5,0.04025620237030383,0.7112979390087824,3845.6705969572067,0.9523165710000784,1062.3865136050072,0.004338275243436563,1127.jpg
58,887827.0,0.03573642222655147,0.6993693421181156,3752.2908729314804,0.9642972156465988,1063.21044261406,0.004226376166676031,1128.jpg
59,868492.5,0.057696015167448544,0.6918527953962116,3663.1365469694138,0.9765738323179577,1051.5697767176,0.004217810225153831,1129.jpg
60,790744.0,0.04848631312898488,0.679828603656272,3526.5162678956985,0.9661724070307828,1003.3974937989738,0.004459744579656246,1130.jpg
61,894640.0,0.011585049338151123,0.6865105857255769,3817.43805706501,0.9624152034579132,1067.2820743842117,0.004267010257829976,1131.jpg
62,743083.0,0.12955551211711228,0.7276417151625358,3413.212659716606,0.9655074292240617,972.6883676802345,0.004593312805859649,1132.jpg
63,915559.5,0.1143861967920858,0.7212116987035575,3701.5629589557648,0.9887075446279845,1079.688177650359,0.004042951833229588,1133.jpg
64,817180.5,0.08552131899582055,0.6866272538371633,3621.5284591913223,0.9649608816637116,1020.032611138709,0.004431736267802918,1134.jpg
65,947046.5,0.17172215183885808,0.714973312496697,3896.661369562149,0.9675641822670642,1098.0970150688095,0.004114540700548652,1135.jpg
66,856391.5,0.038895341300140385,0.7405092132227689,3649.0532805919647,0.9689950197642323,1044.2181398419887,0.0042609639173111415,1136.jpg
67,835225.0,0.05327376075809058,0.7215099770474781,3654.5507521629333,0.9643182894022837,1031.2329992544974,0.0043755284530071934,1137.jpg
68,799966.5,0.05702148373253342,0.7101962709583257,3594.935531258583,0.9592309763042041,1009.2318773519698,0.004493857594359993,1138.jpg
69,992520.5,0.12731878362354399,0.7829943452014679,3930.7690113782883,0.9690770720124118,1124.151390854593,0.003960390754023003,1139.jpg
70,918360.5,0.055401266348803595,0.7083901249995179,3759.1121550798416,0.9801883293442094,1081.3384784251211,0.0040932859754746,1140.jpg
71,810230.0,0.1327734590891365,0.7130078188594233,3640.491878271103,0.9562103277985259,1015.6854219347499,0.0044931585824656,1141.jpg
72,810721.5,0.12876430088757929,0.7141171589689926,3638.533512234688,0.9561099727279428,1015.9934416948803,0.004488019020384543,1142.jpg
73,922058.5,0.07638415822456422,0.6943284793664993,3836.959912419319,0.969985992902299,1083.5134262016263,0.00416129769685906,1143.jpg
74,803767.5,0.08530444651622172,0.7167075950179764,3557.621823787689,0.9662972476005394,1011.62669289265,0.004426182725461889,1144.jpg
75,766295.0,0.053440323337695175,0.6933340692270944,3452.8350254297256,0.9722581709297604,987.7636847611029,0.004505882232599359,1145.jpg
76,1003892.5,0.13554163383846676,0.7275226505531649,3888.3081154823303,0.9848576635085388,1130.5731421111348,0.0038732315616286906,1146.jpg
77,871689.0,0.03975447229022739,0.7034628855496554,3680.7862545251846,0.9763202666574077,1053.5031587568446,0.00422259114721556,1147.jpg
78,816709.0,0.11703403427458696,0.6849384803372742,3599.6045826673508,0.9653194460614348,1019.7382974769115,0.004407450612969064,1148.jpg
79,773389.0,0.043975997829902524,0.6763166018236497,3543.2370513677597,0.9651515917303277,992.3252784562039,0.0045814422643298,1149.jpg
80,713006.0,0.09079075236323486,0.7252850763424782,3327.6491750478745,0.9729726041604122,952.7997873810842,0.004667070368338941,1150.jpg
81,627486.5,0.09689717402004133,0.7397720627764626,3160.328322172165,0.962107482367372,893.8347865167593,0.005036488151015464,1151.jpg
82,821207.0,0.0871058103486659,0.7438469202898551,3511.624786257744,0.9872922670379201,1022.5425305645379,0.0042761749306298455,1152.jpg
83,653490.0,0.11836889060382086,0.7486338797814208,3215.198385000229,0.9612691594833926,912.1673695594365,0.004920042211816905,1153.jpg
84,581348.0,0.06408070136549816,0.7481571090291362,3033.4338846206665,0.963746048271186,860.3460134461584,0.005217931229866907,1154.jpg
85,921534.5,0.01620366543724875,0.7381706868695446,3792.651264309883,0.9701772468000615,1083.205505542575,0.004115582503215976,1155.jpg
86,867821.5,0.06304182691479243,0.6891886311312087,3705.018795132637,0.9712596852157972,1051.163475188986,0.004269332800734525,1156.jpg
87,822767.5,0.04208536859995839,0.6924498273856714,3632.3325012922287,0.9631116477550407,1023.5136135503465,0.004414773920083412,1157.jpg
88,783465.0,0.06142808860663693,0.7257551293773048,3472.6096311807632,0.9721169272536191,998.7685517255408,0.004432373662104578,1158.jpg
89,992582.0,0.13580723757849622,0.6797761889108043,4067.937620997429,0.9646092950527648,1124.1862184675265,0.004098339100444526,1159.jpg
90,870527.0,0.1733028876356193,0.7242586251077411,3667.3547996282578,0.968931164612459,1052.8007414319516,0.0042127984538426234,1160.jpg
91,809000.5,0.08480430024465394,0.7531541218637993,3530.519226551056,0.9718068087698003,1014.9144931029998,0.004364050734889603,1161.jpg
92,977651.0,0.11311524762266348,0.6834005793503001,3915.2025586366653,0.9755277638220413,1115.698845634375,0.0040047036812079825,1162.jpg
93,820443.0,0.0757041801893667,0.6993629856563089,3604.8451327085495,0.9677471863493934,1022.0667648452087,0.004393778888610847,1163.jpg
94,766579.0,0.08198709153855341,0.7074496507413843,3520.634020090103,0.9568470862546511,987.9467075523539,0.004592656490838,1164.jpg
95,879961.0,0.007471580461951723,0.6842583282983685,3753.923341870308,0.9645554024621368,1058.4900297238037,0.004266011041251042,1165.jpg
96,709704.5,0.18594444941801375,0.7252687677560448,3377.6319288015366,0.959737138900684,950.591307806092,0.004759208838046732,1166.jpg
97,958822.5,0.0552105566639255,0.6686489257097429,3911.6462070941925,0.9742799383620836,1104.903038000091,0.00407963539351047,1167.jpg
98,929324.0,0.05127903552424385,0.7357765159312523,3761.7223304510117,0.9794962464856091,1087.7739042059522,0.004047804996374796,1168.jpg
99,860488.0,0.020162508552128575,0.7132071562073924,3595.7568222284317,0.9800557859405307,1046.7126393476246,0.004178741391197125,1169.jpg
100,865908.5,0.06478029612979824,0.7044459630411526,3705.788345336914,0.9617230433642983,1050.0042591924605,0.004279653503039772,1170.jpg
101,863239.5,0.06874402359118427,0.704705440563608,3716.81778216362,0.9608482280997402,1048.3847900353235,0.004305662312908087,1171.jpg
102,806663.0,0.047216440517592544,0.6821166796889534,3610.8350301980972,0.9628646866577383,1013.4472018189703,0.004476262119618846,1172.jpg
103,904430.0,0.059348704676447754,0.7076717713742023,3750.2076078653336,0.9749474624880278,1073.1057922892892,0.0041464874096008904,1173.jpg
104,766856.5,0.08342332145139604,0.7144874293764255,3448.5680025815964,0.9711316053580531,988.1255086967446,0.004497018676351568,1174.jpg
105,762058.5,0.11683556250051688,0.7495765512682806,3436.8034994602203,0.96912456109785,985.0294501189094,0.004509894580875642,1175.jpg
106,826802.5,0.004380775966900888,0.7189837037810011,3561.4309161901474,0.9756725724494877,1026.020291556602,0.004307474779273342,1176.jpg
107,887488.5,0.05443158566858511,0.7178004691038499,3723.7639620304108,0.9723285406501593,1063.0077392463766,0.00419584474844509,1177.jpg
108,847927.5,0.12271568171672007,0.7124142068211091,3711.8472241163254,0.9550260289370598,1039.0451501587527,0.004377552590423503,1178.jpg
109,868908.5,0.08991951341963503,0.7008112199673996,3674.9111446142197,0.9767681196076778,1051.8215927411422,0.004229341921058684,1179.jpg
110,861942.0,0.10018888699313072,0.7448211142478658,3631.4725482463837,0.9749438408133072,1047.5966015924812,0.004213128665555668,1180.jpg
111,821122.0,0.007737187127864955,0.6969091029455948,3594.5019878149033,0.9692775233621969,1022.4896094591995,0.004377549240934846,1181.jpg
112,967133.5,0.040811323170521406,0.6799369651156822,3931.8716048002243,0.9726826545441745,1109.6813133679977,0.004065490032968793,1182.jpg
113,844689.0,0.07309673827163127,0.7175864925135393,3595.923344016075,0.9774089127384757,1037.0590329401698,0.0042570973979962744,1183.jpg
114,779990.5,0.05964113583217176,0.6970648742944366,3487.774070262909,0.9730438617337732,996.5514282352677,0.00447155967958957,1184.jpg
115,485315.0,0.1587742619255811,0.39245281493102163,5562.658401012421,0.5506867485806326,786.0803073815968,0.01146195440283614,1268.jpg
116,517560.5,0.10602653891525704,0.3854447027842611,5898.724413514137,0.5336913201515816,811.7749043872342,0.011397168859513307,1269.jpg
117,593346.5,0.1686373178905518,0.4521045252626847,5408.484736323357,0.6282541874153597,869.1790537801761,0.00911522143692321,1270.jpg
118,443896.0,0.14781679072678516,0.380145910889707,5642.741659402847,0.5064233287679907,751.7884948240162,0.012711855162927459,1271.jpg
119,507473.5,0.17660267618532094,0.3933079898005844,5904.204640984535,0.5201786022711723,803.8254338506338,0.011634508286609124,1272.jpg
120,485549.0,0.16246537618901075,0.39167285105833766,5583.379179120064,0.5289279695681965,786.2697932049873,0.011499105505561876,1273.jpg
121,496856.5,0.10035608230765267,0.39226029289859077,5729.185312867165,0.5260131456572061,795.3724560598679,0.01153086517509012,1274.jpg
122,491264.0,0.11266610906618503,0.36973393462462445,6124.745833516121,0.49035145594049473,790.8835260041614,0.012467320694201327,1275.jpg
123,481438.0,0.10401611478245774,0.3794127683518756,5773.809765696526,0.5061377765652736,782.9341606662767,0.011992841790005204,1276.jpg
124,471705.5,0.036662628741386594,0.37409243790114144,5979.944757223129,0.49324475874735907,774.9800617235725,0.012677284359039972,1277.jpg
125,278.5,0.8432544513287731,0.39672364672364674,81.49747395515442,0.9408783783783784,18.83075179616424,0.29263006806159575,1278.jpg
126,412577.0,0.03987786508902574,0.3696429691349729,5480.766047716141,0.49353706728615443,724.78227879012,0.013284225848062643,1279.jpg
127,465990.5,0.1353397159570872,0.3970539868100407,5332.533510565758,0.5496049191822514,770.2710770053039,0.011443438247272762,1280.jpg
128,99.0,0.6298006402332182,0.5439560439560439,41.79898953437805,0.9473684210526315,11.227230955528665,0.4222120154987682,1281.jpg
129,389005.0,0.09473906373892062,0.3806590503216968,5445.771097540855,0.5129789252768105,703.7730806870222,0.013999231623091876,1282.jpg
130,406272.0,0.04836711556076141,0.37585621190759017,5312.349747419357,0.5529778541810008,719.2228975210982,0.013075845117112076,1283.jpg
131,384394.0,0.023423348056152052,0.4051634908689227,5037.330410838127,0.560510241428536,699.5896236787165,0.013104602077134729,1284.jpg
132,422781.5,0.00848389234656022,0.3313493043162722,5641.979249358177,0.45486616741808583,733.6907554156923,0.013344905700363372,1285.jpg
133,446256.5,0.12595075024922658,0.3970479635851152,5482.523406028748,0.5258025367761852,753.7847324635245,0.012285587786460809,1286.jpg
134,43.0,0.6538757320349771,0.4777777777777778,28.14213526248932,0.9247311827956989,7.399277020331919,0.6544682619183563,1287.jpg
135,239.5,0.6389350861527073,0.59875,65.69848418235779,0.958,17.462556255144076,0.2743151740390722,1288.jpg
136,399079.5,0.03445237837640631,0.3821700059181457,5227.077661514282,0.534944415066342,712.8280303783911,0.013097835547840173,1289.jpg
137,387240.5,0.17957249838711975,0.4064104757296939,4724.886760473251,0.559816950906933,702.1751333698857,0.01220142717632389,1290.jpg
138,78.5,0.6201060478377445,0.5607142857142857,37.55634927749634,0.9691358024691358,9.997464891746821,0.4784248315604629,1291.jpg
139,120.5,0.36864130519724797,0.6846590909090909,43.55634891986847,0.9717741935483871,12.386499309352384,0.3614634765134313,1292.jpg
140,223.5,0.23641351550580947,0.7351973684210527,58.3847758769989,0.9867549668874173,16.869174201729876,0.26122942226845147,1293.jpg
141,306926.0,0.02483922252226382,0.34173970748044824,5016.835028886795,0.4614356514163251,625.1322424154624,0.016345422117666132,1294.jpg
142,383202.5,0.16499544157616336,0.39013758572382673,4858.234961748123,0.5309874611842661,698.5045287193034,0.01267798347283257,1295.jpg
143,364363.0,0.07293109766714087,0.34478996335998063,4720.0856820344925,0.4935776908405219,681.117743300186,0.01295434959651362,1296.jpg
144,287344.5,0.19094186191824442,0.400829293809939,4122.151700019836,0.5380721163389048,604.8622821454095,0.014345678097265953,1297.jpg
145,27.5,0.6062395277161863,0.5092592592592593,21.899494647979736,0.9649122807017544,5.917270272703197,0.7963452599265358,1298.jpg
146,88.0,0.7317638185289863,0.5,41.79898965358734,0.9565217391304348,10.585134856802455,0.47498851879076526,1299.jpg
147,339655.0,0.18462551649528458,0.3929145699577766,4659.129399418831,0.5287380835258442,657.618565406286,0.013717240727852765,1300.jpg
148,310.0,0.6489062187557262,0.541958041958042,74.42640566825867,0.9717868338557993,19.867165345562018,0.24008517957502795,1301.jpg
149,430644.0,0.026167183105286533,0.3816412619638426,5501.80558514595,0.507669972785964,740.4815801239956,0.012775762776553139,1302.jpg
150,443986.5,0.15945004762564263,0.3878949506598346,5269.396431684494,0.5334141888884284,751.8651269533375,0.011868370843898393,1303.jpg
151,524416.0,0.14594767626340135,0.3992766947232977,5801.511210799217,0.5312088329513656,817.1335197456013,0.011062803596380006,1304.jpg
152,520222.5,0.12561371758531137,0.3726575595638906,6125.483865737915,0.5018841548653741,813.8598522233347,0.011774738435453897,1305.jpg
153,491302.0,0.13627593709015107,0.3760654058741897,5828.114245295525,0.5167895434956625,790.9141134203352,0.011862590108111762,1306.jpg
154,488141.5,0.11728070307612959,0.40231088627792283,5350.200466156006,0.5454753199268738,788.3660705702265,0.010960347493823012,1307.jpg
155,503440.5,0.14131969419677273,0.3709492855711305,5784.616769790649,0.5215178740688485,800.6249765159982,0.01149016968199946,1308.jpg
156,482789.5,0.15047238465978896,0.4117221412063687,5316.827888965607,0.5612637078389133,784.03232279219,0.011012724777497453,1309.jpg
157,452777.0,0.13445401459533649,0.3763907546818472,5892.506158590317,0.49706171980235087,759.271744072274,0.013014146386831302,1310.jpg
158,517728.5,0.15004766861264188,0.3968898336788137,5683.410703659058,0.5381298082245033,811.9066446559103,0.010977589032975889,1311.jpg
159,535450.0,0.13694395182585595,0.37980349097182026,6068.932564258575,0.5156927782785906,825.685239197385,0.011334265691023578,1312.jpg
160,541434.5,0.1061269236758995,0.39894816730587146,5932.3812708854675,0.5278564485733478,830.2865868384906,0.010956784746604562,1313.jpg
161,434214.5,0.8021854933381823,0.47196715253095073,3350.2938418388367,0.9749380580250642,743.5449363000237,0.007715757630937789,1324.jpg
162,409383.0,0.8317845886219517,0.4056968385251604,3369.472554564476,0.9698111821930157,721.9713460673596,0.00823061180988091,1325.jpg
163,355251.0,0.7799743747405455,0.4473123559853436,3003.1151183843613,0.9732637461987342,672.5471147114612,0.008453502223454293,1326.jpg
164,411655.0,0.7624371397805276,0.4749885480284724,3081.541535615921,0.9773930881708738,723.9719779024279,0.007485738143872711,1327.jpg
165,434132.5,0.7962694611642084,0.4374368983299847,3329.8329442739487,0.9662580612852429,743.4747249602625,0.007670084465627311,1328.jpg
166,476052.0,0.7937683017727425,0.41207917980963327,3563.9822120666504,0.9445907253704038,778.5423763355876,0.0074865397310937675,1329.jpg
167,442507.5,0.7192937148327336,0.47393863642935863,3233.039002895355,0.9469269797928137,750.6117823761462,0.007306178997859596,1330.jpg
168,346120.0,0.7734002323061523,0.4719955489614243,2868.6054569482803,0.9726761521232679,663.847626510583,0.008287892802924652,1331.jpg
169,348692.0,0.7707144115443045,0.4828258491532699,2863.8359026908875,0.9766598977662628,666.3095701945106,0.008213081753211681,1332.jpg
170,510414.0,0.751182309565175,0.5220302163747714,3512.546584010124,0.909519218946847,806.150909561264,0.006881759873377541,1333.jpg
171,352315.0,0.818488145659666,0.3842801951968657,3128.7618716955185,0.9689671437038382,669.7621892906234,0.008880580933810705,1334.jpg
172,577087.0,0.8143955267848847,0.4113353196099675,3857.6533538103104,0.984739689094415,857.1872544272813,0.00668469980056787,1335.jpg
173,518480.5,0.8359589957319044,0.39771022287951496,3725.87160718441,0.9825661385688296,812.4960773899525,0.0071861364259300205,1336.jpg
174,519537.0,0.8122860397113392,0.4328933883264592,3600.491884469986,0.9865238476816917,813.3234617008612,0.0069301933923281425,1337.jpg
175,467405.5,0.7586405475690547,0.43907134778475426,3461.1466468572617,0.936144069154476,771.4396710221164,0.0074050190826964206,1338.jpg
176,514577.0,0.8507417336028642,0.35028399730978577,3893.5599859952927,0.9757141367312305,809.4317668656116,0.007566525487915886,1339.jpg
177,437887.5,0.7784279316445586,0.47716484723532887,3290.7202463150024,0.9700159274117623,746.6831196332341,0.007514990143164631,1340.jpg
178,463626.5,0.7728619663453403,0.44281169353375244,3371.2299107313156,0.9781469647214203,768.314775197742,0.007271434895829543,1341.jpg
179,389968.5,0.7348246762360144,0.46030276203966003,3116.1861873865128,0.9460042646405985,704.6441054894693,0.00799086640943182,1342.jpg
180,533714.5,0.7842968356077177,0.4404329940295182,3625.6218243837357,0.9765046948528605,824.3460480881528,0.006793185915660406,1343.jpg
181,605916.0,0.7880451877133658,0.4302732827159547,3885.62896835804,0.9703987354239837,878.3371858163304,0.006412817896140785,1344.jpg
182,533749.0,0.7843652135007262,0.4404614641915506,3623.864472270012,0.9767420581800814,824.372691058388,0.006789454354518719,1345.jpg
183,554906.5,0.7237385041308201,0.47759035294279656,3593.2299077510834,0.9739550378195176,840.5527344733241,0.0064753790192601515,1346.jpg
184,597928.5,0.791217170824404,0.45054931392273434,3811.3030618429184,0.9875729309896317,872.5286305469745,0.00637417862142868,1347.jpg
185,537865.5,0.8048302884940253,0.4223889950360809,3684.0726087093353,0.9820825539070823,827.5455421599169,0.006849430961289273,1348.jpg
186,426642.5,0.8282576826427581,0.38163956275941036,3496.7934042215347,0.963456218596511,737.0333116384033,0.008196073771885208,1349.jpg
187,491133.0,0.7899189285043253,0.4499565740001026,3490.8106484413147,0.9683374343443902,790.7780708418859,0.007107668693493035,1350.jpg
188,498593.0,0.8148143493284381,0.3908770554455834,3703.8888524770737,0.956392053356147,796.7611463469708,0.0074286820161475866,1351.jpg
189,401869.5,0.8155869467212836,0.36505282721671284,3412.852272748947,0.9533478833311587,715.3154124041698,0.008492439144421129,1352.jpg
190,421598.5,0.8141121311019164,0.422543306834081,3283.715199112892,0.9751775264265723,732.6635532091299,0.007788726001427643,1353.jpg
191,458694.0,0.8066564484593367,0.42962392662860227,3541.874568581581,0.9306440944817987,764.2168146100626,0.00772165009479431,1354.jpg
192,570818.0,0.7958163124929815,0.41470123273101356,3849.687835097313,0.969253326609223,852.5186510843245,0.00674415984621598,1355.jpg
193,709380.5,0.7639139281845239,0.44358848814334295,4144.606662988663,0.9708318193606484,950.3742972450392,0.005842572023037936,1356.jpg
194,465462.5,0.7950139245584605,0.42891586582099084,3395.4552978277206,0.9824609727885988,769.8345676775567,0.007294798824454646,1357.jpg
195,399741.5,0.7935366922264974,0.4774823038130117,3208.3872040510178,0.9644654190477224,713.4190111510563,0.008026154912739903,1358.jpg
196,552595.5,0.8493613384575204,0.37681196479786594,3851.400599360466,0.992072867501719,838.8005977839426,0.006969656103534078,1359.jpg
197,510923.0,0.7575279275526243,0.46606431014823263,3427.5558112859726,0.9650754373952258,806.5527682146553,0.0067085564973312466,1360.jpg
198,394946.5,0.7859249834493962,0.4315355349361678,3236.2105753421783,0.951838864386764,709.1272818434967,0.008194047992176608,1361.jpg
199,529467.0,0.8033262845050528,0.40720994961664503,3751.5456993579865,0.9637063233631897,821.0592682823161,0.007085513732410115,1362.jpg
200,519377.0,0.7921103343958986,0.41202738508893016,3666.4330129623413,0.9549530500462421,813.1982138605043,0.007059290290025052,1363.jpg
201,593835.5,0.8068199917069144,0.40727279336222066,3980.8421680927277,0.9686907144686466,869.537142201285,0.006703610963124851,1364.jpg
202,364265.0,0.7966934136200979,0.3684230222288751,3227.874571084976,0.9518850729400082,681.0261395592346,0.008861336035811775,1365.jpg
203,544596.0,0.8143013884813348,0.3756269691936721,3931.0503128767014,0.9405104629535285,832.7071292504891,0.007218287157593338,1366.jpg
204,417642.0,0.8261501759250398,0.4067413322945072,3437.472553372383,0.962777943629211,729.2176012290727,0.008230667780952067,1367.jpg
205,587641.5,0.7934197386603478,0.4638794030303174,3737.160925388336,0.9867844701571674,864.9904022169773,0.006359593264581103,1368.jpg
206,599044.5,0.7867475674784171,0.4649576795755927,3791.278676390648,0.9878637014267716,873.3425138261066,0.006328876529858213,1369.jpg
207,603605.0,0.7571686403772753,0.4700622071870016,3787.580196261406,0.9795101353955453,876.6605702322124,0.006274931778665528,1370.jpg
208,542674.5,0.807661883367939,0.43914230918624975,3655.3030701875687,0.9831985984186916,831.2368094107612,0.006735719239042131,1371.jpg
